Designator,Mid X,Mid Y,Rotation,Layer
J1,150.000001,-82.5,180.0,bottom
J1001,125.375,-90.6,0.0,top
J1002,124.4424435801423,-82.52045578183454,21.089,top
J12,153.15,-105.42,0.0,top
J13,116.32,-105.49,0.0,top
J14,183.72,-105.42,0.0,top
J15,146.89,-105.49,0.0,top
J2,175.7074434198577,-82.52045578183454,158.911,top
J3,164.72,-85.48,180.0,top
J4,156.25,-85.48,180.0,top
J5,143.72,-85.48,180.0,top
J6,135.27,-85.48,180.0,top
J7,174.775,-90.6,0.0,top
R1,156.55,-101.57,90.0,top
