Designator,Mid X,Mid Y,Rotation,Layer
C1,161.535,-102.29,0.0,top
C2,152.48,-102.9,180.0,top
C3,159.18,-100.36,0.0,top
C4,150.875,-81.37,0.0,top
C5,153.865,-81.36,180.0,top
C6,156.845,-81.35,0.0,top
C7,159.875,-81.35,180.0,top
D1,161.84,-106.005,270.0,bottom
J1,154.72,-109.17,90.0,top
J2,154.72,-78.6,90.0,top
R1,161.8,-103.71,180.0,top
R2,162.31,-100.035,90.0,top
R3,158.7575,-106.02,0.0,top
U1,154.745,-90.385,90.0,top
